feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,clor_val
0.15558974,0.17768344,0.21335262,0.17964286,0.18159844,0.17964286,0.17964286,0.17654982,0.18159844
0.17964286,0.18159844,0.18159844,0.17964286,0.17654982,0.18172391,0.16479875,0.22468916,0.17964286
0.17964286,0.17964286,0.17654982,0.18172391,0.22468916,0.18172391,0.17973946,0.27298376,0.16479875
0.1768009,0.19049203,0.23001,0.18067005,0.1782636,0.17889504,0.18940344,0.18075511,0.18767212
0.18067005,0.18767212,0.1782636,0.17889504,0.18075511,0.17555802,0.1843234,0.17352954,0.18940344
0.17889504,0.18940344,0.18075511,0.17555802,0.17352954,0.17555802,0.17493382,0.1750887,0.1843234
0.17555802,0.1843234,0.17352954,0.17555802,0.1750887,0.16753308,0.18824095,0.18824095,0.17493382
0.17555802,0.17493382,0.1750887,0.16753308,0.18824095,0.18191378,0.18191378,0.18824095,0.18824095
0.16753308,0.18824095,0.18824095,0.18191378,0.18824095,0.19200704,0.19200704,0.18023242,0.18191378
0.18191378,0.18191378,0.18824095,0.19200704,0.18023242,0.17870197,0.17967229,0.18023242,0.19200704
0.19200704,0.19200704,0.18023242,0.17870197,0.18023242,0.17829113,0.17976622,0.18416223,0.17967229
0.17870197,0.17967229,0.18023242,0.17829113,0.18416223,0.1699765,0.18617359,0.18313266,0.17976622
0.17829113,0.17976622,0.18416223,0.1699765,0.18313266,0.16838428,0.18085203,0.18684933,0.18617359
0.1699765,0.18617359,0.18313266,0.16838428,0.18684933,0.1802205,0.18173851,0.17869735,0.18085203
0.16838428,0.18085203,0.18684933,0.1802205,0.17869735,0.17673558,0.17945337,0.17380342,0.18173851
0.1802205,0.18173851,0.17869735,0.17673558,0.17380342,0.1766668,0.16868761,0.17203754,0.17945337
0.17673558,0.17945337,0.17380342,0.1766668,0.17203754,0.17562355,0.17506842,0.17203754,0.16868761
0.1766668,0.16868761,0.17203754,0.17562355,0.17203754,0.17563774,0.17645085,0.16935006,0.17506842
0.17562355,0.17506842,0.17203754,0.17563774,0.16935006,0.16936067,0.1712016,0.1712016,0.17645085
0.17563774,0.17645085,0.16935006,0.16936067,0.1712016,0.17153654,0.17153654,0.16343527,0.1712016
0.16936067,0.1712016,0.1712016,0.17153654,0.16343527,0.15682869,0.1560802,0.15430333,0.17153654
0.17153654,0.17153654,0.16343527,0.15682869,0.15430333,0.14723279,0.16132428,0.16842455,0.1560802
0.15682869,0.1560802,0.15430333,0.14723279,0.16842455,0.15698434,0.16648975,0.16662928,0.16132428
0.17768344,0.21335262,0.21335262,0.18159844,0.20181301,0.17964286,0.17654982,0.22153838,0.18159844
0.18940344,0.18075511,0.18375544,0.1843234,0.16247961,0.17493382,0.1750887,0.1750887,0.17352954
0.1843234,0.17352954,0.16247961,0.17493382,0.1750887,0.18824095,0.18824095,0.19361036,0.1750887
0.17493382,0.1750887,0.1750887,0.18824095,0.19361036,0.18191378,0.18824095,0.17959496,0.18824095
0.18824095,0.18824095,0.19361036,0.18191378,0.17959496,0.19200704,0.18023242,0.18167101,0.18824095
0.18191378,0.18824095,0.17959496,0.19200704,0.18167101,0.17967229,0.18023242,0.18736315,0.18023242
0.19200704,0.18023242,0.18167101,0.17967229,0.18736315,0.17976622,0.18416223,0.18055674,0.18023242
0.17967229,0.18023242,0.18736315,0.17976622,0.18055674,0.18617359,0.18313266,0.18055674,0.18416223
0.17976622,0.18416223,0.18055674,0.18617359,0.18055674,0.18085203,0.18684933,0.18578646,0.18313266
0.18617359,0.18313266,0.18055674,0.18085203,0.18578646,0.18173851,0.17869735,0.1792479,0.18684933
0.18085203,0.18684933,0.18578646,0.18173851,0.1792479,0.17945337,0.17380342,0.16825649,0.17869735
0.18173851,0.17869735,0.1792479,0.17945337,0.16825649,0.16868761,0.17203754,0.17341623,0.17380342
0.17945337,0.17380342,0.16825649,0.16868761,0.17341623,0.17506842,0.17203754,0.1787787,0.17203754
0.16868761,0.17203754,0.17341623,0.17506842,0.1787787,0.17645085,0.16935006,0.16935006,0.17203754
0.17506842,0.17203754,0.1787787,0.17645085,0.16935006,0.1712016,0.1712016,0.17765988,0.16935006
0.17645085,0.16935006,0.16935006,0.1712016,0.17765988,0.17153654,0.16343527,0.16331634,0.1712016
0.1712016,0.1712016,0.17765988,0.17153654,0.16331634,0.1560802,0.15430333,0.1748328,0.16343527
0.17153654,0.16343527,0.16331634,0.1560802,0.1748328,0.16132428,0.16842455,0.17385504,0.15430333
0.1560802,0.15430333,0.1748328,0.16132428,0.17385504,0.16648975,0.16662928,0.17804138,0.16842455
0.12377689,0.1263095,0.1388897,0.13039282,0.13953146,0.13373221,0.1357055,0.13574572,0.1263095
0.17352954,0.16247961,0.16247961,0.1750887,0.18115774,0.18824095,0.19361036,0.1894612,0.1750887
0.1750887,0.1750887,0.18115774,0.18824095,0.1894612,0.18824095,0.17959496,0.19621049,0.19361036
0.18824095,0.19361036,0.1894612,0.18824095,0.19621049,0.18023242,0.18167101,0.1853113,0.17959496
0.18824095,0.17959496,0.19621049,0.18023242,0.1853113,0.18023242,0.18736315,0.1844256,0.18167101
0.18023242,0.18167101,0.1853113,0.18023242,0.1844256,0.18416223,0.18055674,0.1915685,0.18736315
0.18023242,0.18736315,0.1844256,0.18416223,0.1915685,0.18313266,0.18055674,0.1881443,0.18055674
0.18416223,0.18055674,0.1915685,0.18313266,0.1881443,0.18684933,0.18578646,0.18578646,0.18055674
0.18313266,0.18055674,0.1881443,0.18684933,0.18578646,0.17869735,0.1792479,0.19049512,0.18578646
0.18684933,0.18578646,0.18578646,0.17869735,0.19049512,0.17380342,0.16825649,0.17439958,0.1792479
0.17869735,0.1792479,0.19049512,0.17380342,0.17439958,0.17203754,0.17341623,0.19064939,0.16825649
0.17380342,0.16825649,0.17439958,0.17203754,0.19064939,0.17203754,0.1787787,0.1787787,0.17341623
0.17203754,0.17341623,0.19064939,0.17203754,0.1787787,0.16935006,0.16935006,0.1787787,0.1787787
0.17203754,0.1787787,0.1787787,0.16935006,0.1787787,0.1712016,0.17765988,0.17434347,0.16935006
0.16935006,0.16935006,0.1787787,0.1712016,0.17434347,0.16343527,0.16331634,0.18495288,0.17765988
0.1712016,0.17765988,0.17434347,0.16343527,0.18495288,0.15430333,0.1748328,0.18495288,0.16331634
0.16343527,0.16331634,0.18495288,0.15430333,0.18495288,0.16842455,0.17385504,0.18929845,0.1748328
0.15430333,0.1748328,0.18495288,0.16842455,0.18929845,0.16662928,0.17804138,0.180137,0.17385504
0.16620491,0.16245231,0.20618401,0.11029887,0.17585202,0.12240138,0.12240138,0.14716598,0.17585202
0.16247961,0.16247961,0.16166475,0.1750887,0.18650329,0.19361036,0.1894612,0.19837433,0.18115774
0.1750887,0.18115774,0.18650329,0.19361036,0.19837433,0.17959496,0.19621049,0.18887673,0.1894612
0.19361036,0.1894612,0.19837433,0.17959496,0.18887673,0.18167101,0.1853113,0.18790329,0.19621049
0.17959496,0.19621049,0.18887673,0.18167101,0.18790329,0.18736315,0.1844256,0.19503926,0.1853113
0.18167101,0.1853113,0.18790329,0.18736315,0.19503926,0.18055674,0.1915685,0.18699181,0.1844256
0.18736315,0.1844256,0.19503926,0.18055674,0.18699181,0.18055674,0.1881443,0.1881443,0.1915685
0.18055674,0.1915685,0.18699181,0.18055674,0.1881443,0.18578646,0.18578646,0.18358491,0.1881443
0.18055674,0.1881443,0.1881443,0.18578646,0.18358491,0.1792479,0.19049512,0.1857071,0.18578646
0.18578646,0.18578646,0.18358491,0.1792479,0.1857071,0.16825649,0.17439958,0.17969793,0.19049512
0.1792479,0.19049512,0.1857071,0.16825649,0.17969793,0.17341623,0.19064939,0.19064939,0.17439958
0.16825649,0.17439958,0.17969793,0.17341623,0.19064939,0.1787787,0.1787787,0.19207153,0.19064939
0.17341623,0.19064939,0.19064939,0.1787787,0.19207153,0.16935006,0.1787787,0.18572785,0.1787787
0.1787787,0.1787787,0.19207153,0.16935006,0.18572785,0.17765988,0.17434347,0.17896175,0.1787787
0.16935006,0.1787787,0.18572785,0.17765988,0.17896175,0.16331634,0.18495288,0.185657,0.17434347
0.17765988,0.17434347,0.17896175,0.16331634,0.185657,0.1748328,0.18495288,0.18328592,0.18495288
0.16331634,0.18495288,0.185657,0.1748328,0.18328592,0.17385504,0.18929845,0.18179609,0.18495288
0.1748328,0.18495288,0.18328592,0.17385504,0.18179609,0.17804138,0.180137,0.180137,0.18929845
0.17385504,0.18929845,0.18179609,0.17804138,0.180137,0.17687923,0.17371894,0.17128444,0.180137
0.16245231,0.20618401,0.20618401,0.17585202,0.124351196,0.12240138,0.14716598,0.124351196,0.17585202
0.16247961,0.16166475,0.13570915,0.18115774,0.18028566,0.1894612,0.19837433,0.1939976,0.18650329
0.18115774,0.18650329,0.18028566,0.1894612,0.1939976,0.19621049,0.18887673,0.20048904,0.19837433
0.1894612,0.19837433,0.1939976,0.19621049,0.20048904,0.1853113,0.18790329,0.19307458,0.18887673
0.19621049,0.18887673,0.20048904,0.1853113,0.19307458,0.1844256,0.19503926,0.18578424,0.18790329
0.1853113,0.18790329,0.19307458,0.1844256,0.18578424,0.1915685,0.18699181,0.18699181,0.19503926
0.1844256,0.19503926,0.18578424,0.1915685,0.18699181,0.1881443,0.1881443,0.19978027,0.18699181
0.1915685,0.18699181,0.18699181,0.1881443,0.19978027,0.18578646,0.18358491,0.19203041,0.1881443
0.1881443,0.1881443,0.19978027,0.18578646,0.19203041,0.19049512,0.1857071,0.1857071,0.18358491
0.18578646,0.18358491,0.19203041,0.19049512,0.1857071,0.17439958,0.17969793,0.17969793,0.1857071
0.19049512,0.1857071,0.1857071,0.17439958,0.17969793,0.19064939,0.19064939,0.18677574,0.17969793
0.17439958,0.17969793,0.17969793,0.19064939,0.18677574,0.1787787,0.19207153,0.18569785,0.19064939
0.19064939,0.19064939,0.18677574,0.1787787,0.18569785,0.1787787,0.18572785,0.19453116,0.19207153
0.1787787,0.19207153,0.18569785,0.1787787,0.19453116,0.17434347,0.17896175,0.1777001,0.18572785
0.1787787,0.18572785,0.19453116,0.17434347,0.1777001,0.18495288,0.185657,0.191016,0.17896175
0.17434347,0.17896175,0.1777001,0.18495288,0.191016,0.18495288,0.18328592,0.18759988,0.185657
0.18495288,0.185657,0.191016,0.18495288,0.18759988,0.18929845,0.18179609,0.18179609,0.18328592
0.18495288,0.18328592,0.18759988,0.18929845,0.18179609,0.180137,0.180137,0.18310131,0.18179609
0.18929845,0.18179609,0.18179609,0.180137,0.18310131,0.17371894,0.17128444,0.17548865,0.180137
0.180137,0.180137,0.18310131,0.17371894,0.17548865,0.16543813,0.16106004,0.16106004,0.17128444
0.17371894,0.17128444,0.17548865,0.16543813,0.16106004,0.20618401,0.20618401,0.16975978,0.16106004
0.16543813,0.16106004,0.16106004,0.20618401,0.16975978,0.17585202,0.124351196,0.16916703,0.20618401
0.20618401,0.20618401,0.16975978,0.17585202,0.16916703,0.14716598,0.124351196,0.16916703,0.124351196
0.15744479,0.20944855,0.21835376,0.20102197,0.20979147,0.1830945,0.17949171,0.20979147,0.22238567
0.20102197,0.22238567,0.20979147,0.1830945,0.20979147,0.18852246,0.20611079,0.20724635,0.17949171
0.1830945,0.17949171,0.20979147,0.18852246,0.20724635,0.17942761,0.19704252,0.19770332,0.20611079
0.16166475,0.13570915,0.19702955,0.18650329,0.18990116,0.19837433,0.1939976,0.18368043,0.18028566
0.18650329,0.18028566,0.18990116,0.19837433,0.18368043,0.18887673,0.20048904,0.19741243,0.1939976
0.19837433,0.1939976,0.18368043,0.18887673,0.19741243,0.18790329,0.19307458,0.19104123,0.20048904
0.18887673,0.20048904,0.19741243,0.18790329,0.19104123,0.19503926,0.18578424,0.18578424,0.19307458
0.18790329,0.19307458,0.19104123,0.19503926,0.18578424,0.18699181,0.18699181,0.20003241,0.18578424
0.19503926,0.18578424,0.18578424,0.18699181,0.20003241,0.1881443,0.19978027,0.19642319,0.18699181
0.18699181,0.18699181,0.20003241,0.1881443,0.19642319,0.18358491,0.19203041,0.19045392,0.19978027
0.1881443,0.19978027,0.19642319,0.18358491,0.19045392,0.1857071,0.1857071,0.18631648,0.19203041
0.18358491,0.19203041,0.19045392,0.1857071,0.18631648,0.17969793,0.17969793,0.19264682,0.1857071
0.1857071,0.1857071,0.18631648,0.17969793,0.19264682,0.19064939,0.18677574,0.18557087,0.17969793
0.17969793,0.17969793,0.19264682,0.19064939,0.18557087,0.19207153,0.18569785,0.18886526,0.18677574
0.19064939,0.18677574,0.18557087,0.19207153,0.18886526,0.18572785,0.19453116,0.18199559,0.18569785
0.19207153,0.18569785,0.18886526,0.18572785,0.18199559,0.17896175,0.1777001,0.17817338,0.19453116
0.18572785,0.19453116,0.18199559,0.17896175,0.17817338,0.185657,0.191016,0.1859247,0.1777001
0.17896175,0.1777001,0.17817338,0.185657,0.1859247,0.18328592,0.18759988,0.18759988,0.191016
0.185657,0.191016,0.1859247,0.18328592,0.18759988,0.18179609,0.18179609,0.1796134,0.18759988
0.18328592,0.18759988,0.18759988,0.18179609,0.1796134,0.180137,0.18310131,0.18021825,0.18179609
0.18179609,0.18179609,0.1796134,0.180137,0.18021825,0.17128444,0.17548865,0.17548865,0.18310131
0.180137,0.18310131,0.18021825,0.17128444,0.17548865,0.16106004,0.16106004,0.17140283,0.17548865
0.17128444,0.17548865,0.17548865,0.16106004,0.17140283,0.20618401,0.16975978,0.16835064,0.16106004
0.16106004,0.16106004,0.17140283,0.20618401,0.16835064,0.124351196,0.16916703,0.17466868,0.16975978
0.20618401,0.16975978,0.16835064,0.124351196,0.17466868,0.124351196,0.16916703,0.17714448,0.16916703
0.124351196,0.16916703,0.17466868,0.124351196,0.17714448,0.16329186,0.17902958,0.18117051,0.16916703
0.124351196,0.16916703,0.17714448,0.16329186,0.18117051,0.1676711,0.1807984,0.2729127,0.17902958
0.20944855,0.21835376,0.21665779,0.22238567,0.18812092,0.17949171,0.20979147,0.20673509,0.20979147
0.22238567,0.20979147,0.18812092,0.17949171,0.20673509,0.20611079,0.20724635,0.214448,0.20979147
0.17949171,0.20979147,0.20673509,0.20611079,0.214448,0.19704252,0.19770332,0.18830535,0.20724635
0.20611079,0.20724635,0.214448,0.19704252,0.18830535,0.17562634,0.1847511,0.19914922,0.19770332
0.19704252,0.19770332,0.18830535,0.17562634,0.19914922,0.17826158,0.22485861,0.24022666,0.1847511
0.17562634,0.1847511,0.19914922,0.17826158,0.24022666,0.17826158,0.22485861,0.23797247,0.22485861
0.17826158,0.22485861,0.24022666,0.17826158,0.23797247,0.22486366,0.24533856,0.23309168,0.22485861
0.15539576,0.18490867,0.1731569,0.15579812,0.1866773,0.13570915,0.19702955,0.18827854,0.19702955
0.15579812,0.19702955,0.1866773,0.13570915,0.18827854,0.18028566,0.18990116,0.19417624,0.19702955
0.13570915,0.19702955,0.18827854,0.18028566,0.19417624,0.1939976,0.18368043,0.19417624,0.18990116
0.18028566,0.18990116,0.19417624,0.1939976,0.19417624,0.20048904,0.19741243,0.20593254,0.18368043
0.1939976,0.18368043,0.19417624,0.20048904,0.20593254,0.19307458,0.19104123,0.19104123,0.19741243
0.20048904,0.19741243,0.20593254,0.19307458,0.19104123,0.18578424,0.18578424,0.18883169,0.19104123
0.19307458,0.19104123,0.19104123,0.18578424,0.18883169,0.18699181,0.20003241,0.19666919,0.18578424
0.18578424,0.18578424,0.18883169,0.18699181,0.19666919,0.19978027,0.19642319,0.19173405,0.20003241
0.18699181,0.20003241,0.19666919,0.19978027,0.19173405,0.19203041,0.19045392,0.19347301,0.19642319
0.19978027,0.19642319,0.19173405,0.19203041,0.19347301,0.1857071,0.18631648,0.18780774,0.19045392
0.19203041,0.19045392,0.19347301,0.1857071,0.18780774,0.17969793,0.19264682,0.18780774,0.18631648
0.1857071,0.18631648,0.18780774,0.17969793,0.18780774,0.18677574,0.18557087,0.18467456,0.19264682
0.17969793,0.19264682,0.18780774,0.18677574,0.18467456,0.18569785,0.18886526,0.19202146,0.18557087
0.18677574,0.18557087,0.18467456,0.18569785,0.19202146,0.19453116,0.18199559,0.1840585,0.18886526
0.18569785,0.18886526,0.19202146,0.19453116,0.1840585,0.1777001,0.17817338,0.1821203,0.18199559
0.19453116,0.18199559,0.1840585,0.1777001,0.1821203,0.191016,0.1859247,0.1859247,0.17817338
0.1777001,0.17817338,0.1821203,0.191016,0.1859247,0.18759988,0.18759988,0.1868679,0.1859247
0.191016,0.1859247,0.1859247,0.18759988,0.1868679,0.18179609,0.1796134,0.17803288,0.18759988
0.18759988,0.18759988,0.1868679,0.18179609,0.17803288,0.18310131,0.18021825,0.1803849,0.1796134
0.18179609,0.1796134,0.17803288,0.18310131,0.1803849,0.17548865,0.17548865,0.17114162,0.18021825
0.18310131,0.18021825,0.1803849,0.17548865,0.17114162,0.16106004,0.17140283,0.16911396,0.17548865
0.17548865,0.17548865,0.17114162,0.16106004,0.16911396,0.16975978,0.16835064,0.17050587,0.17140283
0.16106004,0.17140283,0.16911396,0.16975978,0.17050587,0.16916703,0.17466868,0.17319985,0.16835064
0.16975978,0.16835064,0.17050587,0.16916703,0.17319985,0.16916703,0.17714448,0.17564574,0.17466868
0.21835376,0.21665779,0.1936308,0.20979147,0.19084504,0.20979147,0.20673509,0.20214625,0.18812092
0.20979147,0.18812092,0.19084504,0.20979147,0.20214625,0.20724635,0.214448,0.19989294,0.20673509
0.20979147,0.20673509,0.20214625,0.20724635,0.19989294,0.19770332,0.18830535,0.18063274,0.214448
0.20724635,0.214448,0.19989294,0.19770332,0.18063274,0.1847511,0.19914922,0.20365553,0.18830535
0.19770332,0.18830535,0.18063274,0.1847511,0.20365553,0.22485861,0.24022666,0.23111115,0.19914922
0.1847511,0.19914922,0.20365553,0.22485861,0.23111115,0.22485861,0.23797247,0.26885623,0.24022666
0.22485861,0.24022666,0.23111115,0.22485861,0.26885623,0.24533856,0.23309168,0.23309168,0.23797247
0.18867755,0.19132148,0.17844409,0.18490867,0.16248237,0.19702955,0.1866773,0.18095705,0.1731569
0.18490867,0.1731569,0.16248237,0.19702955,0.18095705,0.19702955,0.18827854,0.18987474,0.1866773
0.19702955,0.1866773,0.18095705,0.19702955,0.18987474,0.18990116,0.19417624,0.19511765,0.18827854
0.19702955,0.18827854,0.18987474,0.18990116,0.19511765,0.18368043,0.19417624,0.19511765,0.19417624
0.18990116,0.19417624,0.19511765,0.18368043,0.19511765,0.19741243,0.20593254,0.18564364,0.19417624
0.18368043,0.19417624,0.19511765,0.19741243,0.18564364,0.19104123,0.19104123,0.18564364,0.20593254
0.19741243,0.20593254,0.18564364,0.19104123,0.18564364,0.18578424,0.18883169,0.19206826,0.19104123
0.19104123,0.19104123,0.18564364,0.18578424,0.19206826,0.20003241,0.19666919,0.19447404,0.18883169
0.18578424,0.18883169,0.19206826,0.20003241,0.19447404,0.19642319,0.19173405,0.18771985,0.19666919
0.20003241,0.19666919,0.19447404,0.19642319,0.18771985,0.19045392,0.19347301,0.19315818,0.19173405
0.19642319,0.19173405,0.18771985,0.19045392,0.19315818,0.18631648,0.18780774,0.18848044,0.19347301
0.19045392,0.19347301,0.19315818,0.18631648,0.18848044,0.19264682,0.18780774,0.18487011,0.18780774
0.18631648,0.18780774,0.18848044,0.19264682,0.18487011,0.18557087,0.18467456,0.1737508,0.18780774
0.19264682,0.18780774,0.18487011,0.18557087,0.1737508,0.18886526,0.19202146,0.1737508,0.18467456
0.18557087,0.18467456,0.1737508,0.18886526,0.1737508,0.18199559,0.1840585,0.18568699,0.19202146
0.18886526,0.19202146,0.1737508,0.18199559,0.18568699,0.17817338,0.1821203,0.1821203,0.1840585
0.18199559,0.1840585,0.18568699,0.17817338,0.1821203,0.1859247,0.1859247,0.18274489,0.1821203
0.17817338,0.1821203,0.1821203,0.1859247,0.18274489,0.18759988,0.1868679,0.17952192,0.1859247
0.1859247,0.1859247,0.18274489,0.18759988,0.17952192,0.1796134,0.17803288,0.18208763,0.1868679
0.18759988,0.1868679,0.17952192,0.1796134,0.18208763,0.18021825,0.1803849,0.18292752,0.17803288
0.1796134,0.17803288,0.18208763,0.18021825,0.18292752,0.17548865,0.17114162,0.17735821,0.1803849
0.18021825,0.1803849,0.18292752,0.17548865,0.17735821,0.17140283,0.16911396,0.17325965,0.17114162
0.17548865,0.17114162,0.17735821,0.17140283,0.17325965,0.16835064,0.17050587,0.16718644,0.16911396
0.17140283,0.16911396,0.17325965,0.16835064,0.16718644,0.17466868,0.17319985,0.17266628,0.17050587
0.14958088,0.14958088,0.16671167,0.1509656,0.17504218,0.13970101,0.16437626,0.18218213,0.15594852
0.21665779,0.1936308,0.18697454,0.18812092,0.17245781,0.20673509,0.20214625,0.17672665,0.19084504
0.18812092,0.19084504,0.17245781,0.20673509,0.17672665,0.214448,0.19989294,0.19411448,0.20214625
0.20673509,0.20214625,0.17672665,0.214448,0.19411448,0.18830535,0.18063274,0.18695593,0.19989294
0.214448,0.19989294,0.19411448,0.18830535,0.18695593,0.19914922,0.20365553,0.21289392,0.18063274
0.18830535,0.18063274,0.18695593,0.19914922,0.21289392,0.24022666,0.23111115,0.20370375,0.20365553
0.19914922,0.20365553,0.21289392,0.24022666,0.20370375,0.23797247,0.26885623,0.26885623,0.23111115
0.24022666,0.23111115,0.20370375,0.23797247,0.26885623,0.23309168,0.23309168,0.24216555,0.26885623
0.19067429,0.18318634,0.17711987,0.19132148,0.18355805,0.19132148,0.17844409,0.18203528,0.18272156
0.19132148,0.18272156,0.18355805,0.19132148,0.18203528,0.1731569,0.16248237,0.17826444,0.17844409
0.19132148,0.17844409,0.18203528,0.1731569,0.17826444,0.1866773,0.18095705,0.18873194,0.16248237
0.1731569,0.16248237,0.17826444,0.1866773,0.18873194,0.18827854,0.18987474,0.2034569,0.18095705
0.1866773,0.18095705,0.18873194,0.18827854,0.2034569,0.19417624,0.19511765,0.20049626,0.18987474
0.18827854,0.18987474,0.2034569,0.19417624,0.20049626,0.19417624,0.19511765,0.19991064,0.19511765
0.19417624,0.19511765,0.20049626,0.19417624,0.19991064,0.20593254,0.18564364,0.20899285,0.19511765
0.19417624,0.19511765,0.19991064,0.20593254,0.20899285,0.19104123,0.18564364,0.1913397,0.18564364
